method,anomaly_type,pipeline_size,trial,true_root_cause,target_node,rank,top1,top3,top5,reciprocal_rank,false_rc_rate_k5,elapsed_ms,convergence_iters
Schema-Constraint,A3_feature_calc_error,small,24,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,26,0,0,0,0.038461538461538464,1.0,0.0,0
APA-RCA,A3_feature_calc_error,small,25,FEAT_VOL20_STOCK_2_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.4401206970214844,9
Schema-Constraint,A3_feature_calc_error,small,25,FEAT_VOL20_STOCK_2_PRICE,REPORT_DASHBOARD,26,0,0,0,0.038461538461538464,1.0,0.0,0
APA-RCA,A3_feature_calc_error,small,26,FEAT_VOL20_STOCK_3_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.44798851013183594,9
Schema-Constraint,A3_feature_calc_error,small,26,FEAT_VOL20_STOCK_3_PRICE,REPORT_DASHBOARD,27,0,0,0,0.037037037037037035,1.0,0.0,0
APA-RCA,A3_feature_calc_error,small,27,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.44608116149902344,9
Schema-Constraint,A3_feature_calc_error,small,27,FEAT_VOL20_STOCK_1_PRICE,REPORT_LIMIT,25,0,0,0,0.04,1.0,0.0,0
APA-RCA,A3_feature_calc_error,small,28,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,10,0,0,0,0.1,1.0,0.446319580078125,9
Schema-Constraint,A3_feature_calc_error,small,28,FEAT_VOL20_STOCK_2_PRICE,REPORT_LIMIT,26,0,0,0,0.038461538461538464,1.0,0.0,0
APA-RCA,A3_feature_calc_error,small,29,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.4458427429199219,9
Schema-Constraint,A3_feature_calc_error,small,29,FEAT_VOL20_STOCK_3_PRICE,REPORT_LIMIT,27,0,0,0,0.037037037037037035,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,0,FEAT_SECTOR_B,REPORT_LIMIT,33,0,0,0,0.030303030303030304,1.0,0.4417896270751953,9
Schema-Constraint,A4_aggregation_error,small,0,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,1,FEAT_SECTOR_A,REPORT_DASHBOARD,26,0,0,0,0.038461538461538464,1.0,0.4470348358154297,9
Schema-Constraint,A4_aggregation_error,small,1,FEAT_SECTOR_A,REPORT_DASHBOARD,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,2,FEAT_SECTOR_B,REPORT_LIMIT,36,0,0,0,0.027777777777777776,1.0,0.44798851013183594,9
Schema-Constraint,A4_aggregation_error,small,2,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.00095367431640625,1
APA-RCA,A4_aggregation_error,small,3,FEAT_SECTOR_B,REPORT_STRESS,15,0,0,0,0.06666666666666667,1.0,0.4642009735107422,9
Schema-Constraint,A4_aggregation_error,small,3,FEAT_SECTOR_B,REPORT_STRESS,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,4,FEAT_SECTOR_B,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.45013427734375,9
Schema-Constraint,A4_aggregation_error,small,4,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,5,FEAT_SECTOR_B,REPORT_LIMIT,34,0,0,0,0.029411764705882353,1.0,0.48422813415527344,9
Schema-Constraint,A4_aggregation_error,small,5,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,6,FEAT_SECTOR_A,REPORT_LIMIT,33,0,0,0,0.030303030303030304,1.0,0.4649162292480469,9
Schema-Constraint,A4_aggregation_error,small,6,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,7,FEAT_SECTOR_B,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.44536590576171875,9
Schema-Constraint,A4_aggregation_error,small,7,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,8,FEAT_SECTOR_B,REPORT_LIMIT,39,0,0,0,0.02564102564102564,1.0,0.4589557647705078,9
Schema-Constraint,A4_aggregation_error,small,8,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,9,FEAT_SECTOR_A,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.48422813415527344,9
Schema-Constraint,A4_aggregation_error,small,9,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,10,FEAT_SECTOR_B,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.5340576171875,9
Schema-Constraint,A4_aggregation_error,small,10,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.00286102294921875,1
APA-RCA,A4_aggregation_error,small,11,FEAT_SECTOR_A,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.4780292510986328,9
Schema-Constraint,A4_aggregation_error,small,11,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,12,FEAT_SECTOR_B,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.4563331604003906,9
Schema-Constraint,A4_aggregation_error,small,12,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,13,FEAT_SECTOR_B,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.49495697021484375,9
Schema-Constraint,A4_aggregation_error,small,13,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,14,FEAT_SECTOR_A,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.5090236663818359,9
Schema-Constraint,A4_aggregation_error,small,14,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,15,FEAT_SECTOR_B,REPORT_LIMIT,34,0,0,0,0.029411764705882353,1.0,0.4889965057373047,9
Schema-Constraint,A4_aggregation_error,small,15,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,16,FEAT_SECTOR_B,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.45013427734375,9
Schema-Constraint,A4_aggregation_error,small,16,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,17,FEAT_SECTOR_B,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.4401206970214844,9
Schema-Constraint,A4_aggregation_error,small,17,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,18,FEAT_SECTOR_B,REPORT_LIMIT,33,0,0,0,0.030303030303030304,1.0,0.4410743713378906,9
Schema-Constraint,A4_aggregation_error,small,18,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0019073486328125,1
APA-RCA,A4_aggregation_error,small,19,FEAT_SECTOR_B,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.4761219024658203,9
Schema-Constraint,A4_aggregation_error,small,19,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,20,FEAT_SECTOR_B,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.44989585876464844,9
Schema-Constraint,A4_aggregation_error,small,20,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,21,FEAT_SECTOR_A,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.4718303680419922,9
Schema-Constraint,A4_aggregation_error,small,21,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,22,FEAT_SECTOR_B,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.44274330139160156,9
Schema-Constraint,A4_aggregation_error,small,22,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,23,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.46634674072265625,9
Schema-Constraint,A4_aggregation_error,small,23,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,24,FEAT_SECTOR_A,REPORT_LIMIT,34,0,0,0,0.029411764705882353,1.0,0.4429817199707031,9
Schema-Constraint,A4_aggregation_error,small,24,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,25,FEAT_SECTOR_B,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.4448890686035156,9
Schema-Constraint,A4_aggregation_error,small,25,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.00095367431640625,1
APA-RCA,A4_aggregation_error,small,26,FEAT_SECTOR_B,REPORT_DASHBOARD,25,0,0,0,0.04,1.0,0.45108795166015625,9
Schema-Constraint,A4_aggregation_error,small,26,FEAT_SECTOR_B,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0021457672119140625,1
APA-RCA,A4_aggregation_error,small,27,FEAT_SECTOR_A,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.4551410675048828,9
Schema-Constraint,A4_aggregation_error,small,27,FEAT_SECTOR_A,REPORT_LIMIT,32,0,0,0,0.03125,1.0,0.0,0
APA-RCA,A4_aggregation_error,small,28,FEAT_SECTOR_B,REPORT_LIMIT,31,0,0,0,0.03225806451612903,1.0,0.43892860412597656,9
Schema-Constraint,A4_aggregation_error,small,28,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.00286102294921875,1
APA-RCA,A4_aggregation_error,small,29,FEAT_SECTOR_B,REPORT_LIMIT,30,0,0,0,0.03333333333333333,1.0,0.44798851013183594,9
Schema-Constraint,A4_aggregation_error,small,29,FEAT_SECTOR_B,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0011920928955078125,1
APA-RCA,A5_downstream_masking,small,0,SRC_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.4639625549316406,9
Schema-Constraint,A5_downstream_masking,small,0,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,1,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,0.4611015319824219,9
Schema-Constraint,A5_downstream_masking,small,1,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,2,SRC_STOCK_3_PRICE,REPORT_LIMIT,14,0,0,0,0.07142857142857142,1.0,0.46896934509277344,9
Schema-Constraint,A5_downstream_masking,small,2,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,3,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.45800209045410156,9
Schema-Constraint,A5_downstream_masking,small,3,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,4,SRC_STOCK_3_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,0.45990943908691406,9
Schema-Constraint,A5_downstream_masking,small,4,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,5,SRC_STOCK_3_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.5090236663818359,9
Schema-Constraint,A5_downstream_masking,small,5,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,6,SRC_STOCK_2_PRICE,REPORT_LIMIT,16,0,0,0,0.0625,1.0,0.46896934509277344,9
Schema-Constraint,A5_downstream_masking,small,6,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,7,SRC_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.4658699035644531,9
Schema-Constraint,A5_downstream_masking,small,7,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,8,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.4601478576660156,9
Schema-Constraint,A5_downstream_masking,small,8,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,9,SRC_STOCK_2_PRICE,REPORT_LIMIT,8,0,0,0,0.125,1.0,0.4668235778808594,9
Schema-Constraint,A5_downstream_masking,small,9,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,10,SRC_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.4642009735107422,9
Schema-Constraint,A5_downstream_masking,small,10,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,11,SRC_STOCK_1_PRICE,REPORT_LIMIT,11,0,0,0,0.09090909090909091,1.0,0.46896934509277344,9
Schema-Constraint,A5_downstream_masking,small,11,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,12,SRC_STOCK_2_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.4630088806152344,9
Schema-Constraint,A5_downstream_masking,small,12,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,13,SRC_STOCK_3_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.48279762268066406,9
Schema-Constraint,A5_downstream_masking,small,13,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,14,SRC_STOCK_1_PRICE,REPORT_LIMIT,13,0,0,0,0.07692307692307693,1.0,0.4661083221435547,9
Schema-Constraint,A5_downstream_masking,small,14,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,15,SRC_STOCK_3_PRICE,REPORT_LIMIT,15,0,0,0,0.06666666666666667,1.0,0.4622936248779297,9
Schema-Constraint,A5_downstream_masking,small,15,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,16,SRC_STOCK_2_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.45800209045410156,9
Schema-Constraint,A5_downstream_masking,small,16,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,17,SRC_STOCK_3_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.47016143798828125,9
Schema-Constraint,A5_downstream_masking,small,17,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,18,SRC_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.4868507385253906,9
Schema-Constraint,A5_downstream_masking,small,18,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,19,SRC_STOCK_2_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.4622936248779297,9
Schema-Constraint,A5_downstream_masking,small,19,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,20,SRC_STOCK_3_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.4630088806152344,9
Schema-Constraint,A5_downstream_masking,small,20,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,21,SRC_STOCK_1_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.4620552062988281,9
Schema-Constraint,A5_downstream_masking,small,21,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,22,SRC_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.47469139099121094,9
Schema-Constraint,A5_downstream_masking,small,22,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,12,0,0,0,0.08333333333333333,1.0,0.4611015319824219,9
Schema-Constraint,A5_downstream_masking,small,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,24,SRC_STOCK_2_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.46062469482421875,9
Schema-Constraint,A5_downstream_masking,small,24,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,25,SRC_STOCK_2_PRICE,REPORT_STRESS,5,0,0,1,0.2,0.8,0.4611015319824219,9
Schema-Constraint,A5_downstream_masking,small,25,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,26,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.4661083221435547,9
Schema-Constraint,A5_downstream_masking,small,26,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,17,0,0,0,0.058823529411764705,1.0,0.46324729919433594,9
Schema-Constraint,A5_downstream_masking,small,27,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,28,SRC_STOCK_2_PRICE,REPORT_LIMIT,6,0,0,0,0.16666666666666666,1.0,0.4620552062988281,9
Schema-Constraint,A5_downstream_masking,small,28,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A5_downstream_masking,small,29,SRC_STOCK_3_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.46181678771972656,9
Schema-Constraint,A5_downstream_masking,small,29,SRC_STOCK_3_PRICE,REPORT_LIMIT,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,0,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.47278404235839844,9
Schema-Constraint,A6_multi_source,small,0,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,1,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4820823669433594,9
Schema-Constraint,A6_multi_source,small,1,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,2,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4591941833496094,9
Schema-Constraint,A6_multi_source,small,2,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,3,SRC_STOCK_2_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.4801750183105469,9
Schema-Constraint,A6_multi_source,small,3,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,4,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.46324729919433594,9
Schema-Constraint,A6_multi_source,small,4,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,5,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.45228004455566406,9
Schema-Constraint,A6_multi_source,small,5,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,6,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.45680999755859375,9
Schema-Constraint,A6_multi_source,small,6,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,7,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.4611015319824219,9
Schema-Constraint,A6_multi_source,small,7,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,8,SRC_STOCK_3_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,0.45180320739746094,9
Schema-Constraint,A6_multi_source,small,8,SRC_STOCK_3_PRICE,REPORT_STRESS,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,9,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4737377166748047,9
Schema-Constraint,A6_multi_source,small,9,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,10,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,4,0,0,1,0.25,0.8,0.46706199645996094,9
Schema-Constraint,A6_multi_source,small,10,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,11,SRC_STOCK_2_PRICE,REPORT_LIMIT,5,0,0,1,0.2,0.8,0.4649162292480469,9
Schema-Constraint,A6_multi_source,small,11,SRC_STOCK_2_PRICE,REPORT_LIMIT,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,12,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4601478576660156,9
Schema-Constraint,A6_multi_source,small,12,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,13,SRC_STOCK_1_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.45371055603027344,9
Schema-Constraint,A6_multi_source,small,13,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,14,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.45800209045410156,9
Schema-Constraint,A6_multi_source,small,14,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,15,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,0.4749298095703125,9
Schema-Constraint,A6_multi_source,small,15,SRC_STOCK_1_PRICE,REPORT_STRESS,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,16,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4909038543701172,9
Schema-Constraint,A6_multi_source,small,16,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,17,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.46706199645996094,9
Schema-Constraint,A6_multi_source,small,17,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,18,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4558563232421875,9
Schema-Constraint,A6_multi_source,small,18,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,19,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4627704620361328,9
Schema-Constraint,A6_multi_source,small,19,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,20,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4649162292480469,9
Schema-Constraint,A6_multi_source,small,20,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,21,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.45680999755859375,9
Schema-Constraint,A6_multi_source,small,21,SRC_STOCK_1_PRICE,REPORT_DASHBOARD,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,22,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.48279762268066406,9
Schema-Constraint,A6_multi_source,small,22,SRC_STOCK_3_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.0,0
APA-RCA,A6_multi_source,small,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,4,0,0,1,0.25,0.8,0.476837158203125,9
Schema-Constraint,A6_multi_source,small,23,SRC_STOCK_1_PRICE,REPORT_LIMIT,1,1,1,1,1.0,0.8,0.0,0
APA-RCA,A6_multi_source,small,24,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,3,0,1,1,0.3333333333333333,0.8,0.4639625549316406,9
Schema-Constraint,A6_multi_source,small,24,SRC_STOCK_2_PRICE,REPORT_DASHBOARD,2,0,1,1,0.5,0.8,0.0,0
APA-RCA,A6_multi_source,small,25,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,0.4780292510986328,9
Schema-Constraint,A6_multi_source,small,25,SRC_STOCK_2_PRICE,REPORT_STRESS,2,0,1,1,0.5,0.8,0.0,0
